Status,Barnesiellaceae.,Mogibacteriaceae.,Odoribacteraceae.Butyricimonas,Odoribacteraceae.Odoribacter,Tissierellaceae.1.68,Tissierellaceae.Anaerococcus,Tissierellaceae.Finegoldia,Tissierellaceae.Peptoniphilus,Tissierellaceae.ph2,Tissierellaceae.WAL_1855D,Actinomycetaceae.Actinomyces,Actinomycetaceae.Mobiluncus,Actinomycetaceae.Varibaculum,Aerococcaceae.Aerococcus,Alcaligenaceae.Sutterella,Bacillaceae.Bacillus,Bacteroidaceae.Bacteroides,Bifidobacteriaceae.,Bifidobacteriaceae.Bifidobacterium,Bifidobacteriaceae.Gardnerella,Campylobacteraceae.Campylobacter,Carnobacteriaceae.Granulicatella,Christensenellaceae.,Clostridiaceae.,Clostridiaceae.02d06,Clostridiaceae.Clostridium,Clostridiaceae.Sarcina,Clostridiaceae.SMB53,Comamonadaceae.,Coriobacteriaceae.,Coriobacteriaceae.Atopobium,Coriobacteriaceae.Collinsella,Coriobacteriaceae.Eggerthella,Corynebacteriaceae.Corynebacterium,Desulfovibrionaceae.Bilophila,Desulfovibrionaceae.Desulfovibrio,Enterobacteriaceae.,Enterobacteriaceae.Aquamonas,Enterobacteriaceae.Citrobacter,Enterobacteriaceae.Enterobacter,Enterobacteriaceae.Erwinia,Enterobacteriaceae.Klebsiella,Enterobacteriaceae.Pantoea,Enterobacteriaceae.Plesiomonas,Enterobacteriaceae.Proteus,Enterobacteriaceae.Raoultella,Enterobacteriaceae.Salmonella,Enterobacteriaceae.Serratia,Enterococcaceae.Enterococcus,Erysipelotrichaceae.,Erysipelotrichaceae.Eubacterium.,Erysipelotrichaceae.Clostridium,Erysipelotrichaceae.Coprobacillus,Erysipelotrichaceae.Holdemania,Fusobacteriaceae.Fusobacterium,Gemellaceae.,Lachnospiraceae.,Lachnospiraceae.Ruminococcus.,Lachnospiraceae.Anaerostipes,Lachnospiraceae.Blautia,Lachnospiraceae.Clostridium,Lachnospiraceae.Coprococcus,Lachnospiraceae.Dorea,Lachnospiraceae.Epulopiscium,Lachnospiraceae.Lachnobacterium,Lachnospiraceae.Lachnospira,Lachnospiraceae.Roseburia,Lactobacillaceae.Lactobacillus,Listeriaceae.Listeria,Micrococcaceae.Rothia,Moraxellaceae.Acinetobacter,Moraxellaceae.Enhydrobacter,Oxalobacteraceae.,Pasteurellaceae.,Pasteurellaceae.Aggregatibacter,Pasteurellaceae.Haemophilus,Peptostreptococcaceae.,Peptostreptococcaceae.Clostridium.,Planococcaceae.,Porphyromonadaceae.Dysgonomonas,Porphyromonadaceae.Parabacteroides,Porphyromonadaceae.Porphyromonas,Prevotellaceae.Prevotella,Pseudomonadaceae.,Pseudomonadaceae.Pseudomonas,Rikenellaceae.,Ruminococcaceae.,Ruminococcaceae.Anaerotruncus,Ruminococcaceae.Faecalibacterium,Ruminococcaceae.Oscillospira,Ruminococcaceae.Ruminococcus,S24.7.,Sphingomonadaceae.Sphingomonas,Staphylococcaceae.Staphylococcus,Streptococcaceae.Lactococcus,Streptococcaceae.Streptococcus,Turicibacteraceae.Turicibacter,Veillonellaceae.,Veillonellaceae.Acidaminococcus,Veillonellaceae.Dialister,Veillonellaceae.Megasphaera,Veillonellaceae.Phascolarctobacterium,Veillonellaceae.Veillonella,Verrucomicrobiaceae.Akkermansia,Xanthomonadaceae.,Xanthomonadaceae.Stenotrophomonas
Vaginal,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,9.520380573179349e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,3.1734601910597825e-5,1.6779067757483814e-5,0.0014597916878875,1.269384076423913e-4,0.41918235663708675,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.04150885929906196,1.6779067757483814e-5,0.035860100158975554,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,6.981612420331522e-4,9.520380573179349e-5,0.3617744617808153,2.538768152847826e-4,1.6779067757483814e-5,0.0035542754139869567,3.1734601910597825e-5,0.0010155072611391304,1.5867300955298914e-4,1.6779067757483814e-5,1.6779067757483814e-5,6.346920382119565e-5,3.173460191059783e-4,2.221422133741848e-4,0.013074655987166306,3.1734601910597825e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,3.1734601910597825e-5,0.07035561243579538,1.269384076423913e-4,1.6779067757483814e-5,9.520380573179349e-5,6.346920382119565e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,3.1734601910597825e-5,1.269384076423913e-4,7.616304458543479e-4,0.0013645878821557066,6.346920382119565e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.5867300955298914e-4,1.6779067757483814e-5,0.020722695047620383,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,6.981612420331522e-4,1.6779067757483814e-5,2.538768152847826e-4,1.6779067757483814e-5,1.6779067757483814e-5,6.346920382119565e-5,6.346920382119565e-5,1.6779067757483814e-5,9.520380573179349e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,3.1734601910597825e-5,1.6779067757483814e-5,0.003173460191059783,1.6779067757483814e-5,1.6779067757483814e-5,3.1734601910597825e-5,1.6779067757483814e-5,1.6779067757483814e-5,3.1734601910597825e-5,0.02100830646481576,3.1734601910597825e-5,1.6779067757483814e-5,1.6779067757483814e-5
Vaginal,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,7.527445599720917e-5,3.010978239888367e-4,1.7564039732682145e-4,1.678076056092989e-5,1.678076056092989e-5,1.5054891199441835e-4,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,2.509148533240306e-5,1.678076056092989e-5,0.3003450794288646,8.02927530636898e-4,0.40680825169425083,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.7564039732682145e-4,1.678076056092989e-5,4.2655525065085203e-4,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.254574266620153e-4,0.003788814285192862,3.010978239888367e-4,0.23884584887914473,2.509148533240306e-5,1.678076056092989e-5,1.0036594132961225e-4,1.678076056092989e-5,1.5054891199441835e-4,7.527445599720917e-5,2.509148533240306e-5,1.678076056092989e-5,1.678076056092989e-5,5.018297066480612e-5,7.527445599720917e-5,2.509148533240306e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,2.509148533240306e-5,2.509148533240306e-5,2.2582336799162754e-4,1.7564039732682145e-4,1.678076056092989e-5,5.018297066480612e-5,1.678076056092989e-5,1.678076056092989e-5,7.527445599720917e-5,2.509148533240306e-5,1.678076056092989e-5,2.509148533240306e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,5.771041626452703e-4,1.678076056092989e-5,5.018297066480612e-5,1.678076056092989e-5,2.509148533240306e-5,1.678076056092989e-5,0.007301622231729291,2.509148533240306e-5,1.678076056092989e-5,2.509148533240306e-5,1.678076056092989e-5,0.022582336799162755,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,7.527445599720917e-5,1.0036594132961225e-4,1.678076056092989e-5,2.509148533240306e-5,2.509148533240306e-5,5.520126773128673e-4,1.678076056092989e-5,1.678076056092989e-5,0.0011040253546257346,1.678076056092989e-5,0.009183483631659519,1.678076056092989e-5,2.509148533240306e-5,1.678076056092989e-5,1.678076056092989e-5,7.527445599720917e-5,0.0018567699145978264,0.0018818613999302296,1.678076056092989e-5,5.018297066480612e-5,1.678076056092989e-5
Vaginal,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.1055109087607086e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,0.26570954692063636,1.1055109087607086e-4,0.06588845016213823,1.6776246418407025e-5,1.6776246418407025e-5,5.527554543803543e-5,1.6776246418407025e-5,0.005140625725737295,1.6776246418407025e-5,9.949598178846377e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,5.527554543803543e-5,1.6776246418407025e-5,5.527554543803543e-5,5.527554543803543e-5,0.012381722178119937,5.527554543803543e-5,0.3753762290696986,1.1055109087607086e-4,5.527554543803543e-5,1.658266363141063e-4,1.6776246418407025e-5,0.0018793685448932047,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,2.2110218175214172e-4,5.527554543803543e-5,5.527554543803543e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,0.0011055109087607087,1.6776246418407025e-5,1.6776246418407025e-5,0.0024873995447115944,1.6776246418407025e-5,1.6776246418407025e-5,1.1055109087607086e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,0.009894322633408342,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,5.527554543803543e-5,1.6776246418407025e-5,1.6776246418407025e-5,0.24807664792590303,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.1055109087607086e-4,1.6776246418407025e-5,1.6776246418407025e-5,0.001547715272264992,1.6776246418407025e-5,5.527554543803543e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,0.0023768484538355234,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.1055109087607086e-4,1.6776246418407025e-5,0.0027085017264637363,0.0016029908177030276,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5
Cesarean,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,3.427837586846601e-5,3.427837586846601e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,0.4911062910675125,1.6780196293114533e-5,6.170107656323882e-4,1.6780196293114533e-5,2.0567025521079607e-4,1.6780196293114533e-5,1.6780196293114533e-5,9.940729001855144e-4,1.6780196293114533e-5,1.7139187934233006e-4,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,3.427837586846601e-5,0.10221811683976564,3.427837586846601e-5,1.6780196293114533e-5,3.085053828161941e-4,1.6780196293114533e-5,7.884026449747183e-4,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.0283512760539804e-4,1.0283512760539804e-4,0.0014739701623440384,0.09951012514615683,0.008329645336037242,5.827323897639222e-4,0.0012340215312647764,1.6780196293114533e-5,2.742270069477281e-4,1.6780196293114533e-5,0.10389775725732048,0.07873742936986644,1.6780196293114533e-5,3.770621345531261e-4,3.085053828161941e-4,2.0567025521079607e-4,0.0014054134106071066,1.6780196293114533e-5,1.6780196293114533e-5,3.427837586846601e-5,3.427837586846601e-5,3.427837586846601e-5,3.427837586846601e-5,3.427837586846601e-5,1.3711350347386404e-4,1.6780196293114533e-5,1.6780196293114533e-5,6.855675173693202e-5,1.6780196293114533e-5,0.014054134106071065,6.170107656323882e-4,0.04946369637819645,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.0283512760539804e-4,1.6780196293114533e-5,6.855675173693202e-5,1.6780196293114533e-5,2.0567025521079607e-4,1.7139187934233006e-4,1.6780196293114533e-5,0.009769337122512814,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,0.003530672714451999,0.005793045521770756,1.6780196293114533e-5,1.6780196293114533e-5,1.3711350347386404e-4,3.427837586846601e-5,1.6780196293114533e-5,1.6780196293114533e-5,0.02156109842126512,3.427837586846601e-5,1.6780196293114533e-5,1.6780196293114533e-5
Vaginal,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.525164061853269,1.677540001668399e-5,0.14224062358376866,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.0021452293460476213,1.677540001668399e-5,0.061854112811039745,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.0044096381002089995,1.677540001668399e-5,0.07043503019523023,1.677540001668399e-5,1.677540001668399e-5,1.1917940811375673e-4,1.677540001668399e-5,3.575382243412702e-4,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,2.3835881622751346e-4,3.575382243412702e-4,1.677540001668399e-5,5.9589704056878365e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.055597193885067515,3.575382243412702e-4,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.00363497194746958,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.00291989549878704,0.0016685117135925942,1.677540001668399e-5,5.9589704056878365e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.787691121706351e-4,0.0018472808257632295,0.005899380701630958,1.677540001668399e-5,0.002383588162275135,1.677540001668399e-5,1.677540001668399e-5,5.9589704056878365e-5,1.677540001668399e-5,5.9589704056878365e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,4.767176324550269e-4,1.677540001668399e-5,0.031225004925804267,1.677540001668399e-5,5.9589704056878365e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.017698142104892876,1.677540001668399e-5,1.677540001668399e-5,0.014957015718276468,1.677540001668399e-5,1.677540001668399e-5,1.677540001668399e-5,0.045526533899455074,0.006733636558427255,1.677540001668399e-5,1.677540001668399e-5
Cesarean,1.6776246418407025e-5,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.5970160385670964e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,4.2587094361789233e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.0646773590447308e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,1.6776246418407025e-5,5.323386795223654e-5,0.4095281461565557,3.194032077134193e-4,1.6776246418407025e-5,0.004844281983653526,5.323386795223654e-5,0.14181502422475817,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,2.1293547180894617e-4,0.0014905483026626232,2.6616933976118275e-4,0.0027681611335163003,1.6776246418407025e-5,1.0646773590447308e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.5970160385670964e-4,1.6776246418407025e-5,0.008730354344166793,0.4054823721921857,1.6776246418407025e-5,1.0646773590447308e-4,1.6776246418407025e-5,1.0646773590447308e-4,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,2.6616933976118275e-4,1.6776246418407025e-5,0.003087564341229719,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.0646773590447308e-4,5.323386795223654e-5,1.6776246418407025e-5,1.5970160385670964e-4,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,2.6616933976118275e-4,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5,5.323386795223654e-5,1.6776246418407025e-5,1.6776246418407025e-5,0.01772687802809477,1.6776246418407025e-5,1.6776246418407025e-5,1.6776246418407025e-5
Cesarean,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,8.904811899998206e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.6680835127973654,1.6779067757483814e-5,0.01901177340649617,1.6779067757483814e-5,1.6779067757483814e-5,1.335721784999731e-4,1.6779067757483814e-5,0.0037845450574992374,1.6779067757483814e-5,0.03192375066149356,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,6.233368329998744e-4,4.452405949999103e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.00823695100749834,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,9.795293089998026e-4,0.00779171041249843,0.0022262029749995516,8.904811899998206e-5,3.116684164999372e-4,1.6779067757483814e-5,2.2262029749995512e-4,1.6779067757483814e-5,0.10685774279997846,0.001825486439499632,1.6779067757483814e-5,0.024666328962995025,1.6779067757483814e-5,1.6779067757483814e-5,8.904811899998206e-5,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,0.005788127734998834,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.0020926307964995784,1.7809623799996412e-4,0.001959058617999605,1.6779067757483814e-5,4.452405949999103e-5,1.7809623799996412e-4,4.452405949999103e-5,8.904811899998206e-5,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,6.678608924998655e-4,0.0020481067369995873,8.904811899998206e-5,4.452405949999103e-5,0.00819242694799835,1.6779067757483814e-5,1.6779067757483814e-5,4.452405949999103e-5,1.6779067757483814e-5,4.4524059499991025e-4,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.08619857919198264,0.009216480316498145,0.00436335783099912,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5
Vaginal,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,5.160802862676195e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,5.160802862676195e-5,2.580401431338098e-4,1.5482408588028584e-4,1.6778785623576137e-5,1.032160572535239e-4,1.6778785623576137e-5,0.028642455887852886,1.6778785623576137e-5,0.25220843589898567,0.002735225517218383,0.314344502365607,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,0.008979796981056578,1.6778785623576137e-5,1.6778785623576137e-5,3.6125620038733364e-4,5.160802862676195e-5,1.6778785623576137e-5,0.010115173610845343,1.6778785623576137e-5,1.6778785623576137e-5,5.160802862676195e-5,1.6778785623576137e-5,0.017598337761725823,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,2.064321145070478e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,2.064321145070478e-4,0.005109194834049433,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,5.160802862676195e-5,1.6778785623576137e-5,0.01140537432651439,0.10099691202257315,1.6778785623576137e-5,0.01346969547158487,1.6778785623576137e-5,5.160802862676195e-5,0.0010321605725352391,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,4.6447225764085755e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.032160572535239e-4,1.6778785623576137e-5,1.6778785623576137e-5,0.0014966328301760968,4.128642290140956e-4,0.008257284580281913,1.6778785623576137e-5,1.5482408588028584e-4,0.1228787161603202,1.6778785623576137e-5,5.160802862676195e-5,1.6778785623576137e-5,5.160802862676195e-5,0.015895272817042682,0.005315626948556481,1.6778785623576137e-5,0.026836174885916216,0.03529989158070517,1.032160572535239e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,2.064321145070478e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,0.01006356558221858,1.6778785623576137e-5,1.6778785623576137e-5,0.002890049603098669,2.064321145070478e-4,1.6778785623576137e-5,1.6778785623576137e-5
Vaginal,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,2.127373453854566e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,3.616534871552762e-4,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,2.127373453854566e-5,0.17799733688401154,1.677850348966846e-5,0.38909660471000007,1.677850348966846e-5,1.2764240723127395e-4,1.677850348966846e-5,1.677850348966846e-5,1.0636867269272828e-4,2.127373453854566e-5,2.127373453854566e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,0.0012338766032356484,1.677850348966846e-5,1.677850348966846e-5,8.509493815418264e-5,2.127373453854566e-5,1.677850348966846e-5,1.677850348966846e-5,0.003850545951476764,1.677850348966846e-5,1.677850348966846e-5,3.8292722169382186e-4,1.677850348966846e-5,0.015423457540445603,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.0636867269272828e-4,1.677850348966846e-5,0.0033187025880131228,2.127373453854566e-5,2.127373453854566e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,0.003680356075168399,0.19901578660809463,1.677850348966846e-5,6.382120361563698e-5,1.677850348966846e-5,8.509493815418264e-5,2.127373453854566e-5,1.677850348966846e-5,1.677850348966846e-5,4.254746907709132e-5,4.254746907709132e-5,0.009296621993344453,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,4.254746907709132e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,0.15414948046630186,1.677850348966846e-5,4.254746907709132e-5,1.677850348966846e-5,2.127373453854566e-5,1.677850348966846e-5,6.382120361563698e-5,1.677850348966846e-5,6.382120361563698e-5,2.127373453854566e-5,0.0010849604614658287,6.382120361563698e-5,1.677850348966846e-5,6.382120361563698e-5,1.677850348966846e-5,4.254746907709132e-5,1.677850348966846e-5,0.009488085604191364,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,1.677850348966846e-5,0.002574121879164025,0.026698536845874803,1.677850348966846e-5,1.677850348966846e-5
Vaginal,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.1206860344952165e-5,1.677737495403774e-5,5.1206860344952165e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,2.0482744137980866e-4,1.677737495403774e-5,0.05228220441219616,1.677737495403774e-5,0.35010130417843793,1.536205810348565e-4,0.222647428779852,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.007015339867258446,1.677737495403774e-5,0.005120686034495217,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.1206860344952165e-5,0.018792917746597443,1.536205810348565e-4,1.677737495403774e-5,0.00568396149828969,1.677737495403774e-5,0.0037381008051815077,1.677737495403774e-5,1.677737495403774e-5,5.1206860344952165e-5,1.677737495403774e-5,0.0035844802241466515,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.1206860344952165e-5,1.677737495403774e-5,8.705166258641868e-4,0.01136792299657938,1.677737495403774e-5,1.0241372068990433e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.023401535177643137,0.011214302415544525,1.677737495403774e-5,4.096548827596173e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.0241372068990433e-4,5.1206860344952165e-5,1.677737495403774e-5,5.1206860344952165e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.0241372068990433e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.09078976339160018,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.1206860344952165e-5,0.023094294015573426,0.013211369968997659,1.677737495403774e-5,1.677737495403774e-5,2.0482744137980866e-4,1.677737495403774e-5,1.0241372068990433e-4,1.677737495403774e-5,5.1206860344952165e-5,1.677737495403774e-5,7.681029051742824e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.0019970675534531344,0.15116265173829876,1.677737495403774e-5,1.677737495403774e-5
