Status,Eggerthella_unclassified___Enterococcus_faecium,Haemophilus_haemolyticus___Streptococcus_parasanguinis,Clostridium_hathewayi___Enterococcus_faecium,Clostridium_hathewayi___Lactococcus_lactis,Haemophilus_haemolyticus___Haemophilus_paraphrohaemolyticus,Actinomyces_odontolyticus___Clostridium_hathewayi,Escherichia_unclassified___Haemophilus_haemolyticus,Akkermansia_muciniphila___Clostridium_difficile,Bacteroides_dorei___Granulicatella_unclassified,Bacteroides_dorei___Dorea_unclassified,Bacteroides_cellulosilyticus___Bacteroides_dorei,Clostridium_hathewayi___Lachnospiraceae_bacterium_9_1_43BFAA,Faecalibacterium_prausnitzii___Haemophilus_haemolyticus,Clostridium_hathewayi___Erysipelotrichaceae_bacterium_21_3,Bacteroides_dorei___Lachnospiraceae_bacterium_2_1_58FAA,Akkermansia_muciniphila___Alistipes_unclassified,Clostridium_clostridioforme___Clostridium_hathewayi,Bacteroides_dorei___Erysipelotrichaceae_bacterium_6_1_45,Akkermansia_muciniphila___Alistipes_onderdonkii,Anaerotruncus_unclassified___Haemophilus_haemolyticus,Clostridium_hathewayi___Enterococcus_faecalis,Clostridium_hathewayi___Collinsella_aerofaciens,Bacteroides_dorei___Roseburia_intestinalis,Bacteroides_vulgatus___Veillonella_parvula,Oscillibacter_unclassified___Streptococcus_salivarius,Akkermansia_muciniphila___Bacteroides_thetaiotaomicron,Eubacterium_eligens___Haemophilus_haemolyticus,Bacteroides_dorei___Eubacterium_rectale,Bacteroides_dorei___Ruminococcus_sp_5_1_39BFAA,Bacteroides_dorei___Dorea_formicigenerans,Clostridium_hathewayi___Enterococcus_casseliflavus,Eggerthella_unclassified___Streptococcus_australis,Collinsella_aerofaciens___Veillonella_unclassified,Actinobacillus_unclassified___Eggerthella_unclassified,Anaerostipes_hadrus___Haemophilus_haemolyticus,Clostridium_hathewayi___Lactobacillus_casei_paracasei,Eggerthella_lenta___Eggerthella_unclassified
none,-5.000340769793677,-6.027487221251938,-12.828600886607548,-10.28520932459663,0,0,4.050557656097703,0,0,0,0,0,0,0,-6.861844907779532,0,5.960224857035673,0,0,0,-6.097272504274982,0,0,0,0,0,4.028429093586969,0,0,0,0,7.82826011681387,0,-7.82826011681387,0,0,-2.1299507471557058
none,8.259143066822181,0,0,-8.041686966498578,0,4.099851035679442,0,4.941147377677947,1.9110228900548725,4.67062350311583,-4.67062350311583,0,0,-3.6758913449351125,4.67062350311583,4.941147377677947,0,4.67062350311583,4.941147377677947,0,-10.34789391018787,0,4.67062350311583,2.512761672325143,-2.941922169854912,4.941147377677947,0,4.67062350311583,4.67062350311583,4.67062350311583,-6.032964623213228,8.259143066822181,0,-8.259143066822181,0,-12.051769788998321,1.5130411993165302
none,7.255109316922709,-10.029567000506509,0,-12.769724360375598,0,5.992929316677949,0,0,-6.57232253754072,0,0,0,7.247287399017475,0,-4.515078962812142,0,0,0,0,0,-10.533282574465744,-9.723604943140662,0,1.3042174026151119,-8.189214656545294,-4.421201448009313,0,-7.212881696128661,0,0,0,1.004586306048725,3.336815710968008,-7.255109316922709,0,-9.673193130744966,-0.27310600614332703
none,-5.264062900774611,0,-6.820494878601833,-1.4378954898949727,0,-5.71364444604475,0,1.5507863947418814,3.9188290598971456,4.048882188145344,0.6751404203488734,5.71364444604475,10.189550920265244,5.71364444604475,7.116548861730261,5.419041930748396,1.5041868598599581,2.5134098078675726,-0.42956965834698146,0,0.3682357663398087,-0.7975219888930122,-2.0661101785759137,1.002524908651626,2.1871037318890494,-4.123822026932109,6.521614620632602,-0.6823494300246077,-4.0675957080316,1.557055095512769,5.71364444604475,0.6420478242236479,1.7782417788210545,-7.270076423871972,4.6051310863939285,-0.9448446772232411,-2.9107313655420124
none,-9.090648738997698,0,-7.569318094073865,-5.4603858656699105,0,-4.354239938953355,0,7.484687115033968,5.312783220562911,5.312783220562911,-0.2726592561220845,4.354239938953355,11.462266551366591,4.354239938953355,5.312783220562911,1.4582815916332996,1.0158978865402561,5.312783220562911,2.2316774658192684,0,-2.052266409396317,-4.713434376635268,-1.635729010492777,9.990480556560971,5.0087467194083874,-1.3978703839468434,0,3.830661599196371,-5.41887265194158,5.312783220562911,4.354239938953355,-2.5518894703469277,9.067674315588622,1.3908022575590806,8.371499768179278,4.354239938953355,-2.8329092940295206
none,-11.896919826016829,-3.632715398062349,-6.6425026929338005,-2.0355119429562607,0,1.2856627851985973,9.04651667257899,0,-5.585943545381506,0,0,-2.7280951170649463,5.317875843400145,5.254417133083028,0,-2.3604839366730466,-5.254417133083028,0,0,0,2.036204993743906,5.254417133083028,0,4.260809786452561,-5.715685411726981,0,0,-5.917926788140315,0,0,5.254417133083028,-7.53963543115305,0,0,0,5.254417133083028,0
none,2.7981593261059228,-7.44331536667556,-0.006510054358197503,-3.1700270554902454,0,-8.615268609243104,5.87619344432777,0,0,-6.7708461494671,0,8.615268609243104,0,8.615268609243104,0,-11.161609851914411,-8.615268609243104,0,0,0,-0.11109750110062637,8.615268609243104,-9.832125635408756,0,0,0,0,0,0,0,-3.265761903623036,9.933610740609675,0,-11.419937989707226,0,8.615268609243104,-0.04754066211061523
none,0,0,0,0,0,0,0,3.0506018868576374,0,0,0,0,1.987707680791607,0,0,3.0506018868576374,0,0,3.0506018868576374,0,-8.689236900801438,-11.4422428495348,0,-4.627290579995756,0,-1.1517221139820581,0,0,0,0,0,0,4.504904685685201,0,0,0,0
none,-11.048796680090664,-3.997741051023637,-11.048796680090664,-9.820934076422636,0,0,5.982715751682791,11.28877636581189,-3.22898183020664,0,0,-2.308852322025319,6.482499673278246,0,0,11.28877636581189,0,0,11.28877636581189,0,-9.19489276198384,0,0,2.9627787894319835,-4.215541757927351,11.28877636581189,0,0,0,0,0,0,-3.7282466315715546,0,3.4605191736493186,-6.68762848733515,0
none,-7.2091603998792655,-2.3169861811315053,-11.22789834889307,-6.309183845671914,4.662226215206793,0,2.538973871058276,0,0,-4.09441168349159,0,0,3.042782669864031,0,-7.8223081142301805,0,0,0,0,-4.662226215206794,0,0,0,-7.272394889876796,-6.012828691966704,-3.1124518481095778,-4.662226215206794,0,0,0,0,4.018737949013806,-6.8248091832857964,3.539447968700509,-4.662226215206794,0,-4.018737949013806
none,3.1929481896117564,-2.9134642149066403,-7.913729350742169,-9.578991353516606,0,4.554790480707569,0,-1.2496749578067916,2.8908643829894,2.8908643829894,-2.8908643829894,0,7.6555747807830645,-2.030143502270055,-2.0304013462551946,4.046846703316468,0,2.8908643829894,4.046846703316468,0,0,0,2.8908643829894,-5.51179930560051,-5.870757592513645,4.046846703316468,0,2.8908643829894,2.8908643829894,2.8908643829894,-10.517423450259514,11.106677540353925,-3.531213377982374,-11.106677540353925,0,-7.19732043795888,-7.111502847581779
none,4.604518263233706,-4.121402220895475,0,-7.130936325011529,0,0,0,0,-4.365443889847302,0,0,0,4.501708769367484,0,-2.0845202936344354,0,0,0,0,2.258873680779213,0,0,-1.9021987368404807,4.301462957986218,0,0,0,0,0,0,0,4.604518263233706,-3.6649706691952835,-4.604518263233706,1.264621407435346,0,-0.15734863586257453
none,-2.0560682993480586,-3.307404726829727,-9.364254707470474,0,0,3.5248985456018183,0,4.5661857676506585,0,-4.5661857676506585,0,0,6.26783816407257,0,0,4.5661857676506585,0,0,4.5661857676506585,5.0950477539027474,0,0,-2.571085374404573,0,0,4.5661857676506585,0,-3.3454058450083406,0,0,-8.837643904193683,7.308186408122416,-4.046991894214151,-7.308186408122416,0,0,1.2741661406863192
none,3.1174740375927494,0,0,-3.3974848395478796,0,0,8.440547919258524,8.905763542976217,0,0,0,0,9.856991522473443,0,-4.724288424254466,8.905763542976217,0,0,4.915736221989692,0,-6.541978473403523,-6.018463655859428,-8.27346285206176,-0.5790021131407934,7.178368685331641,4.512707168679409,7.56841348232459,-9.973761334441237,0,-5.834796979723533,-3.9954868431914248,3.1174740375927494,0.2159086248408823,-3.11747403759275,7.063581983993269,0,-3.11747403759275
none,-3.0546373292120865,0,-3.0546373292120865,0,0,3.9092719796631443,0,0,8.728385630924034,1.9910736244848934,-8.728385630924034,0,5.593882460274739,-7.315864140028539,8.728385630924034,0,0,8.728385630924034,0,0,-7.439751974574545,0,8.728385630924034,0,0,0,0,-0.3219854697905028,8.728385630924034,8.728385630924034,0,0,0,0,0,-12.415618842448836,0
none,9.761010666887973,-6.884796383966875,0,-10.99526321807213,0,0,0,0,-2.0806889801379533,4.248289685740034,-4.248289685740034,-7.4320334318656585,10.382810377439299,-7.801842780811072,4.248289685740034,0,2.1844181684375843,4.248289685740034,0,0,0,0,-4.979249145670763,2.767477312692731,3.964878082411706,0,4.562715083167326,-6.069959915396329,-5.923244507131944,-5.289728519296965,0,4.668280265561514,-5.688388451105654,-9.761010666887973,4.130328317492897,0,-4.2015776027338765
FA,0,-1.118638077125633,0,-5.62571295844731,0,3.4086443879128185,5.476548105160859,1.6602353595583774,0,0,0,0,0,0,0,1.6602353595583774,0,0,1.6602353595583774,0,-0.5432739322220712,-8.184705009920439,0,0,0,1.6602353595583774,0,0,0,0,0,0,8.184705009920439,0,0,-7.508668990650623,0
FA,6.93541211125459,-6.40010606178804,5.975463020268522,5.975463020268522,0,-5.975463020268523,0,0,0.08161534412896981,5.200325888127551,-5.200325888127551,5.975463020268522,12.386006159038379,5.975463020268522,5.200325888127551,0,-5.975463020268523,5.200325888127551,-3.0315667819566534,0,-0.6170326865391338,-3.675262460836974,0.4013486659531296,0.5255654821895229,-7.596934642388787,-8.424795935934132,7.795017546867338,-5.330829621246234,-6.887618111349371,-5.021769308909937,5.975463020268522,6.93541211125459,9.650725481105496,-6.93541211125459,10.21488981331622,5.975463020268522,-6.93541211125459
none,0.36094086929591673,-2.849970765810947,-0.22202310301772019,-0.2843169543014675,0,-5.589878040857777,8.902658191650158,0,5.606902878410513,5.606902878410513,-3.832686263191625,5.589878040857777,6.881701735305061,5.589878040857777,5.606902878410513,0,-3.462382070701295,5.606902878410513,0,0,0.23355591497992645,-1.3625927653354912,0.9905398572499337,2.195708276818255,0,-9.406272786784273,0,5.606902878410513,5.606902878410513,5.606902878410513,4.396691308078129,6.1728420131714135,2.405665468734599,-6.172842013171414,0,-5.061876577675003,-1.7321036555468987
none,-7.377947382528967,-6.202002481305137,-9.874541107768959,0,0,0,6.63581554035944,1.2156598797779263,0,0,0,0,3.3707388356633827,0,0,-0.7351113796589778,0,0,1.2156598797779263,0,-5.8425915575475305,0,0,-0.5624499891712977,0,-2.104134154270208,0,-3.3197940340481344,0,0,0,2.4965937252399906,-4.90167810161083,-2.4965937252399906,0,0,-2.4965937252399906
none,0,0,0,0,0,0,6.244855803399511,4.546335944168969,0,0,0,0,0,0,0,4.546335944168969,0,0,4.546335944168969,0,0,0,-4.295021515888062,0,0,4.490677186766993,0,0,0,0,0,0,-0.2968208142188641,0,0,0,0
FA,10.382692779640399,0,0,0,0,0,9.300949061386964,6.377782238877109,0,0,0,0,7.04725189108432,0,-8.993910512044508,6.377782238877109,0,0,6.377782238877109,0,-10.658718288440921,0,0,7.531504599825064,0,-3.1494139265568557,0,0,0,0,0,10.382692779640399,0,-10.382692779640399,0,-12.891662845197487,-5.8870848144068555
FA,7.04029939605606,-5.810452586287136,0,0,0,0,0,7.091131484171415,0,0,0,0,8.772352528399537,0,0,7.091131484171415,0,0,0.27119195878066715,0,-7.370210922795976,-6.373136300462555,0,9.437470365392997,0.7828922207859385,0.09111976866630403,6.790995018703177,-7.595594278521866,-12.36567933783783,-4.721827539999527,0,7.04029939605606,1.3061134251558295,-7.04029939605606,6.671260316444841,-13.162219159676152,-2.4047091792881856
none,6.48268057215313,-4.716156225590848,0,0,0,0,0,4.377041979506797,0,-4.767581437398285,0,0,7.198861685848209,0,0,4.377041979506797,0,-5.072039299354904,4.377041979506797,0,0,0,0,-4.211304213723278,0,4.377041979506797,0,-8.041363071277653,0,0,0,6.48268057215313,0,-6.48268057215313,0,0,-3.509368015588326
none,0,-6.732456991108663,0,0,0,7.822514058211422,7.797816651010193,1.5457554918639544,-4.993472889161003,0,0,0,0,0,0,1.5457554918639544,0,0,1.5457554918639544,0,0,0,0,0,-5.949234053255788,1.5457554918639544,0,0,0,0,0,0,0,3.8625252198499567,0,0,0
none,-4.818021779468723,0,-4.818021779468723,0,0,5.47617423524283,6.791587474379097,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.66126823306673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.212741184212671,0
none,6.075984862785234,0,5.1624613412552405,5.1624613412552405,0,-5.1624613412552405,0.8806004053620811,8.157329683869968,8.420923163953772,8.420923163953772,-8.420923163953772,5.1624613412552405,10.742575620979798,5.1624613412552405,3.1748384467871245,8.157329683869968,1.6289357081473679,8.420923163953772,8.157329683869968,0,-2.250564327445923,5.1624613412552405,-2.612168568609121,11.474067627186809,0,-1.2528370489714928,0,8.420923163953772,8.420923163953772,8.420923163953772,5.1624613412552405,6.075984862785234,0,-6.075984862785234,6.297533793870393,5.1624613412552405,-6.075984862785234
none,0,-6.3552895662417255,0,-6.35865657278963,0,0,7.298663831281101,0,11.064625287741363,11.064625287741363,-11.064625287741363,0,11.028567465356792,0,11.064625287741363,-5.175748848928618,0,11.064625287741363,-5.749294281184955,0,0,-10.226518682432006,-0.36953592790554146,-6.432344288580789,1.6542074351516594,-9.620276308818429,9.044363779737257,11.064625287741363,0.01470718291585168,2.5724687976842646,0,0,3.8860089656276147,0,6.184703265666192,-9.83815241394816,0
none,0,-6.638419283522224,6.959415562657989,-0.8280155994556531,0,-6.959415562657989,5.547456076018064,2.1810563034392154,0,-5.213133029800544,0,-0.9519091720392043,10.0186875379222,6.959415562657989,0,-0.16705408466316646,-2.293452609430773,0,2.1810563034392154,4.810793901105672,6.959415562657989,-2.9570570647098102,0,3.4978324264330967,0,2.1810563034392154,0,-5.373081344383899,0,0,6.959415562657989,-2.6330414271822726,2.3910335905373006,0,0,6.959415562657989,0
none,6.610423888072777,0,6.334467206853358,6.334467206853358,0,-6.334467206853358,7.915706712691997,0,0,-5.667807143486836,0,1.6922660972342216,10.502068307187699,6.334467206853358,-6.242815159300314,0,1.1727079709026378,0,0,0,6.334467206853358,-2.095316245621125,0,6.5964258854316835,0,0,0,0,0,0,6.334467206853358,6.610423888072777,1.3943709193694023,-6.610423888072777,0,6.334467206853358,-1.190871897058265
none,0,0,0,0,0,0,8.921206528187644,-5.672727161351252,-4.766099922906445,0,0,-4.973637408004504,0,0,0,0,0,0,0,0,-1.5657954836236798,0,0,-4.812861632743379,0,-3.537094866683813,0,-1.414972593889096,0,0,-8.072565604519358,0,0,0,8.772855034885385,0,0
none,-7.775443382641872,-4.000914097490491,-4.361962030389568,-1.551079828359545,0,-3.413481352252304,7.152287721823252,0,0,0,4.5718436453261875,3.413481352252304,0,3.413481352252304,0,0,-3.413481352252304,0,0,0,-5.554784808031497,-6.002273750999239,0,3.2701770101858805,-6.289597701243747,0,0,0,0,0,-4.05873938581102,0,1.1998986251515262,0,0,-4.997986633880245,0
none,-2.1391569598133544,-8.39683801505158,-6.989583374150997,2.017628541542712,0,-2.017628541542712,0,7.030824656500641,0.48979031308477256,6.444009386649216,1.3130822245695335,2.017628541542712,9.802939054842927,2.017628541542712,6.444009386649216,7.030824656500641,2.2127725937247043,6.444009386649216,-0.19838955576577422,0,2.017628541542712,-5.6928252267757795,-2.727783689048002,1.755082052737356,0.6086240093562982,-1.433886227135312,6.374337368232304,-1.5689863332302834,-3.492592988082526,0.4157895699544756,2.017628541542712,6.868054955880355,0.5972676308756112,-6.868054955880355,4.430561691705623,-2.8180154831467847,-6.868054955880355
none,6.576552229578949,0,2.85413552855085,2.85413552855085,0,-2.85413552855085,4.937707600679976,11.209805009916339,-0.9247059287994392,2.0995355687772412,-2.0995355687772412,1.4619317753255106,11.207443840454024,-1.0694948900973826,2.0995355687772412,2.3143903816765206,-2.85413552855085,2.0995355687772412,11.209805009916339,5.303083247951407,2.85413552855085,-5.9773924885605165,-9.520403558982716,5.0823904327496905,1.1237664358257753,11.209805009916339,7.393406444602959,-9.459616103808688,2.0995355687772412,-4.391314355867067,2.85413552855085,6.576552229578949,1.6178857457635938,-6.57655222957895,6.331598754314571,2.85413552855085,-2.7138305640177096
none,0,-8.582007801185792,0,0,0,0,6.95498989219475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.371159083182869,-8.631493817862577,-10.541679565014604,11.425842112353106,0,0,0,0,0,0,0,0,-5.870928605989263,0
none,0,-7.690779100103961,0,0,0,0,8.592058714822631,0,0,-5.655382473015507,0,0,11.490516087091194,0,0,0,0,0,0,0,0,0,0,-2.0706216609016574,-9.1845444090151,-11.447983778436862,11.206209819435424,-3.9592982137108144,0,0,0,0,-8.43258320088429,6.514798237763629,6.78831642441607,0,0
none,4.120984440475467,0,6.2928912098273955,-0.5296641531525226,0,-6.292891209827396,6.234600933953764,4.399689661397724,0,0,0,6.2928912098273955,11.014239789229613,6.2928912098273955,0,9.82222723453799,-6.292891209827396,0,9.82222723453799,0,6.2928912098273955,6.2928912098273955,0,-1.467543653443818,2.74854571421017,-1.2545910864645877,9.146610969057456,0,0,0,6.2928912098273955,4.120984440475467,-8.60391636852661,-4.120984440475467,5.178123480937001,6.2928912098273955,-4.120984440475467
none,-5.34344644651365,0,-13.62228695939426,0,0,0,4.83355679894586,-8.872310046652107,0,0,0,0,0,0,0,0,0,0,0,0,-10.32979157765495,0,0,0,0,0,0,0,0,0,0,8.278840512880612,0,-8.278840512880612,0,0,1.3189057785141876
none,-0.27641020598693583,-1.319895081253498,-5.271631774949666,-6.359840204603581,0,0,8.05856390868299,-4.314920718031065,4.320742455474259,0.8093370981479807,-4.320742455474259,0,3.392905732603044,0,4.320742455474259,-0.9465960813694838,0,4.320742455474259,2.0130422618134434,0,0,0,4.320742455474259,1.0921257794385029,-5.455676833339772,-10.073117262200846,0,3.263211638688252,4.320742455474259,4.320742455474259,0,4.995221568962731,0,-4.995221568962731,0,0,-4.995221568962731
none,0,0,0,-6.09639009631342,-6.612434257688944,0,8.924396200198856,0,4.090277625621636,-4.005120631781739,-4.090277625621636,0,11.305463975303844,0,0.06529515523300997,0,0,4.090277625621636,0,0,0,0,-6.829588714087343,-2.3879534699661473,0,0,11.280752115142725,-6.633380275605925,4.090277625621636,4.090277625621636,0,0,0,0,7.604649323958194,0,0
none,0,0,0,0,0,0,8.293343984632376,0,5.583718121123086,-2.5564597216743374,-5.583718121123086,0,12.675757791529625,0,5.583718121123086,0,0,5.583718121123086,-4.256763199789504,7.27989444753161,0,0,2.77696509683958,6.517325303008702,0,0,11.131771361941171,2.2016009519360185,5.583718121123086,5.583718121123086,0,0,0,0,4.033276654131338,0,0
none,0,-5.8699757927347225,0,0,0,3.1862941826494704,9.865090421986297,5.880492270943529,-6.542029190234868,-6.536755062811511,0,0,5.270190074678687,0,0,5.880492270943529,0,0,5.880492270943529,0,0,0,0,3.4383861172166474,0,5.880492270943529,0,-6.260052479721145,0,0,-5.542194334411238,0,0,0,0,-6.676166019700553,0
none,0,0,0,0,0,0,6.778943341446294,0,0,-6.237753806215937,0,0,12.830917863489377,0,-6.157648814589841,0,0,0,0,5.221939996858584,0,-7.551003215120456,-7.051172204855558,1.8188162706155684,-3.836677095345356,0,10.298718560945634,-8.262917902736282,-9.852869456837999,0,0,0,1.5743812492621794,0,10.375285277347016,0,0
none,0,-1.9136748928402185,0,0,-0.01420316097232854,0,-1.960818492095568,6.361667326417706,0,-8.868868294082137,0,0,4.243747530610819,0,-3.898916668526915,6.361667326417706,0,0,6.361667326417706,-1.9832647977478346,0,0,-1.997804662371496,-2.8935717606268354,-7.831210904821202,6.361667326417706,5.339425541752313,-5.805355646202931,0,0,0,0,-11.386438489221197,6.780730441432764,2.2059916172468355,0,0
none,0,-7.696149233158896,0,-6.561357287913284,-5.865575059715334,0,8.392403739546616,-8.300305360749418,-6.407864286504997,0,0,-9.996913718922281,0,0,0,0,0,0,0,0,0,0,0,-3.0710072408767637,0,0,0,0,0,0,-5.6308684945338365,0,-9.992375013882649,7.248754888564369,0,0,0
none,5.57460151424702,-6.0984347221763615,0,0,0,0,5.13293595808942,4.618789045737479,-4.294560608892605,2.556806725429412,-2.556806725429412,0,11.853503323933584,0,2.556806725429412,0.284425801258006,0,-5.566463699162934,-0.4680447647604024,0,0,0,-8.507787558342141,-1.7150433548672492,-7.028533427016852,4.618789045737479,2.783022475780592,2.556806725429412,2.556806725429412,2.556806725429412,0,-2.1516397046374185,-11.284162346018325,0.37619720912327703,0,0,-0.48960763067114554
none,0,-4.637497114914971,10.49890938545154,10.49890938545154,0,-10.49890938545154,9.639072624899796,0,-4.747281791787245,0,0,10.49890938545154,0,5.9018412605322155,0,0,-0.8829363900465012,-7.463190579501976,0,0,10.49890938545154,10.49890938545154,0,-8.38371013351707,-4.876365438013531,0,0,0,0,0,10.49890938545154,0,-12.794798333461154,0,0,10.49890938545154,0
none,4.033358465079532,0,8.119411869717652,8.119411869717652,0,-8.119411869717652,6.024369775465022,4.160677943100884,4.576322619422513,4.576322619422513,-4.576322619422513,8.119411869717652,9.496676998923382,8.119411869717652,-3.4843188288302978,0.14583852578858963,-8.119411869717652,-2.3901116180113036,0.3760161037601793,0,8.119411869717652,0.37517011392070737,4.576322619422513,6.605475301817242,8.507939191455758,4.160677943100884,0,4.576322619422513,4.576322619422513,4.576322619422513,8.119411869717652,4.033358465079532,1.2759831408656364,-4.033358465079532,0,8.119411869717652,-4.033358465079532
none,7.853226609267308,0,0,0,0,0,0,0,-5.110085088353828,0,4.536985950081118,0,0,0,-4.852556054072735,0,0,0,0,0,-7.399833034587193,0,0,-8.785222593732346,0,0,0,0,0,0,-6.53699734153383,7.853226609267308,-6.509683415100081,-7.853226609267308,0,0,-0.2635636698377265
FA,3.525580887550341,-7.352745079715218,2.4361852539871554,2.4361852539871554,0,-2.436185253987156,7.318709128469413,7.755878034458862,0,0,0,2.4361852539871554,9.342398059564934,2.4361852539871554,-6.503721051775037,7.755878034458862,-2.436185253987156,0,7.755878034458862,0,2.4361852539871554,-8.336722397966957,0,6.9286946809751795,-6.80934239551065,7.755878034458862,0,0,0,-9.319685439332442,2.4361852539871554,3.525580887550341,4.354215278766487,-3.525580887550341,1.9344921137844375,2.4361852539871554,-3.525580887550341
none,5.872690855326337,0,6.5568839671081225,-0.5621123768402415,0,-6.5568839671081225,8.5964995430050255,8.052036399776817,0,0,0,6.5568839671081225,0,6.5568839671081225,-7.947502571085889,8.052036399776817,-6.5568839671081225,0,8.052036399776817,0,2.078624214294737,6.5568839671081225,-9.606067874640539,-0.07661193878270661,-5.327796002495568,-2.7097134671282292,0,0,0,0,6.5568839671081225,5.872690855326337,-11.306432675660295,-5.872690855326337,0,6.5568839671081225,-5.872690855326337
none,0,0,0,0,0,0,8.789288890861114,0,6.863218519403662,6.863218519403662,-6.863218519403662,0,0,0,6.863218519403662,0,0,6.863218519403662,0,0,0,0,6.863218519403662,2.627095725398136,-5.129995552628181,-12.135364022796093,0,6.863218519403662,6.863218519403662,6.863218519403662,0,0,-10.152885440378947,0,9.952136430823401,0,0
FA,1.421157075875823,0,6.447901238871059,0.9720648571655666,-6.907548651707264,-6.447901238871059,7.046099822691714,8.72765405673895,3.9060637256638233,3.9060637256638233,-3.9060637256638233,6.447901238871059,11.014713451297723,6.447901238871059,3.9060637256638233,8.72765405673895,-6.447901238871059,3.9060637256638233,8.72765405673895,5.633854312049403,6.447901238871059,6.447901238871059,-6.021111512420148,7.202288525786139,8.63886384366597,4.559883745026608,8.101142735154967,3.9060637256638233,-4.9792210679160975,-2.681928505180449,6.447901238871059,1.421157075875823,-4.370979648125736,4.713449514686729,6.916326667989129,6.447901238871059,-1.4211570758758227
none,0,-4.128906837639801,0,0,0,0,11.594028048959476,0,0.299299115161521,4.996829581091041,-4.996829581091041,0,0,0,1.36162140242443,0,0,4.996829581091041,0,0,0,0,4.996829581091041,0.9958986125538153,0,0,0,4.996829581091041,4.996829581091041,4.996829581091041,0,0,-7.311269987560489,0,0,0,2.973023223710632
FA,0,0,4.499563071834326,4.499563071834326,0,-4.499563071834326,0,3.580894217555204,12.24573073734915,5.523922236395458,-12.24573073734915,4.499563071834326,10.543024940978666,4.499563071834326,5.197427909606716,3.580894217555204,-4.499563071834326,12.24573073734915,-5.939419090217878,6.3176938319434,4.499563071834326,-3.7707385269106384,12.24573073734915,8.146581855607115,7.8781796237739945,3.580894217555204,0,12.24573073734915,12.24573073734915,12.24573073734915,4.499563071834326,0,2.215975040380225,0,7.303355231676758,4.499563071834326,0
none,5.047698256297423,-1.6904820843573003,0,-7.998549012313878,4.789082526985852,0,2.4478161201528055,0,-1.1824790927800497,3.9458982059244403,-3.9458982059244403,0,-4.789082526985852,0,3.9458982059244403,0,0,3.9458982059244403,0,-4.789082526985852,-7.656616002155773,0,3.9458982059244403,-6.576732168867505,-4.41086041289725,0,-4.789082526985852,3.9458982059244403,3.9458982059244403,3.9458982059244403,-5.451251927060319,-1.6452006633183567,-11.293165813092612,-5.047698256297423,-4.789082526985852,0,0.40991097125836273
none,3.8885673552910944,0,0,0,0,0,5.149142863523256,0,3.551310497209464,3.551310497209464,-3.551310497209464,0,10.522110221588832,0,3.551310497209464,0,0,3.551310497209464,0,0,0,-8.96986210520703,-4.613187412518732,-3.0294619120977013,3.5867062797267875,0,10.097066636748993,3.551310497209464,-5.166119464335649,3.551310497209464,0,3.8885673552910944,1.2506094079017656,-3.8885673552910944,0,0,-3.8885673552910944
FA,4.420891174538297,0,10.750540201219936,10.750540201219936,0,-10.750540201219936,6.120809861064868,0,0,0,3.3484315986806465,10.750540201219936,3.321126147990379,7.305880570444737,-4.975226422150686,0,-10.750540201219936,0,0,0,8.48072022450073,10.750540201219936,0,-8.131565876226345,10.222953858999926,0,0,-4.475806932134412,0,0,10.750540201219936,4.420891174538297,0,-4.420891174538297,0,10.750540201219936,-1.8317177815296581
none,0,-3.2713474653811057,0,0,-6.163342336764596,0,7.55457098494332,8.51633807718659,0.5218286971103214,-0.08585329926900213,-1.2149758776702668,0,10.351821814282728,0,3.3603753871419,8.51633807718659,0,5.497392481252817,2.7887562177863607,0,0,-9.128729089353454,5.497392481252817,2.0411022581351372,-6.0959236854379135,8.51633807718659,10.89179738837556,0.4609537937258178,5.497392481252817,5.497392481252817,0,0,2.917260973540008,5.180673355946491,4.543142866045803,0,0
none,6.136989143851699,0,8.587485277916135,-0.017679513458827033,0,-8.587485277916135,8.403250947424162,0,4.254868732671716,4.254868732671716,-4.254868732671716,8.587485277916135,10.925118692886983,4.306280996906616,4.254868732671716,0,0.22943207070458066,0.7781177405147224,0,7.458687953408271,8.587485277916135,-1.1659149518817251,-3.8617936038059955,4.738486111715282,6.956387393648472,0,4.841406178173403,-7.859086108898563,4.254868732671716,4.254868732671716,8.587485277916135,6.136989143851699,3.9631151301571506,-6.136989143851699,5.108566614904387,8.587485277916135,-6.136989143851699
none,0,-0.4226889653372894,0,-6.316861851966772,-0.09134523304070527,0,0.5989246106971139,0,-6.6499994846263615,-4.358196952751014,2.968999831973162,0,6.241526043030532,0,0,0,0,0,0,-5.979735272119202,-4.563206049811763,-9.265487947393028,0,-8.92506809205336,-8.147675605421066,0,5.513929766108898,-3.724138688561075,0,0,-3.810466772049572,-6.817166254233811,-2.52620850515782,6.4158447557526,-5.979735272119202,0,0
none,0,-7.018137928663653,0,0,0,0,10.502394423334326,0,-4.023640985717655,0,3.454722805119919,0,0,0,0,0,0,0,0,0,-7.603282142900245,0,0,-7.180945814210934,-2.171918051722043,0,0,-1.8879743013808692,0,0,0,0,-11.786872233224967,0,0,0,0
