numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions,methStat,reject,Distr
31125,3.504000000000815,permanovaF,0.8476640669023822,28,150,Empirical,PERMANOVA,0.9668874172185431,scenario1,Balanced,250,PERMANOVA,0,different
31125,3.917000000000371,permanovaF,0.9745602459066379,28,150,Empirical,PERMANOVA,0.609271523178808,scenario2,Balanced,250,PERMANOVA,0,different
31375,4.119000000000597,permanovaF,8.34369065057899,28,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.1799999999993815,permanovaF,1.1000881464505092,28,150,Empirical,PERMANOVA,0.11258278145695365,scenario4,Balanced,250,PERMANOVA,0,different
31125,3.969999999999345,permanovaF,0.5643539252684504,28,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,4.126999999999498,permanovaF,1.0867949838005826,28,150,Empirical,PERMANOVA,0.152317880794702,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.13799999999992,permanovaF,6.874144618144994,28,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.369000000000597,permanovaF,0.996943917537224,28,150,Empirical,PERMANOVA,0.5033112582781457,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.0440000000007785,permanovaF,0.9507094574535246,29,150,Empirical,PERMANOVA,0.5894039735099338,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.2249999999994543,permanovaF,0.8819082757479426,29,150,Empirical,PERMANOVA,0.6887417218543046,scenario2,Balanced,50,PERMANOVA,0,different
1275,3.990999999999076,permanovaF,5.507467141763584,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.873000000000502,permanovaF,1.5140441336518147,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Balanced,50,PERMANOVA,1,different
1225,2.8590000000003783,permanovaF,0.3629117458314613,29,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.7200000000002547,permanovaF,1.2914849759663545,29,150,Empirical,PERMANOVA,0.09933774834437085,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.143000000000029,permanovaF,4.235762847680444,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,3.746999999999389,permanovaF,1.324811318440395,29,150,Empirical,PERMANOVA,0.06622516556291391,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,3.542999999998756,permanovaF,0.9527382994476296,29,150,Empirical,PERMANOVA,0.6887417218543046,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.604000000000269,permanovaF,0.8545511075521843,29,150,Empirical,PERMANOVA,0.9271523178807947,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.3820000000005166,permanovaF,7.461987902158807,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.632999999999811,permanovaF,1.046618270756491,29,150,Empirical,PERMANOVA,0.2980132450331126,scenario4,Balanced,150,PERMANOVA,0,different
11175,3.8629999999993743,permanovaF,0.5044765224065446,29,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.6359999999995125,permanovaF,1.0678494831866325,29,150,Empirical,PERMANOVA,0.32450331125827814,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,3.0399999999999636,permanovaF,5.837753892106662,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.465000000001055,permanovaF,1.0294831254143084,29,150,Empirical,PERMANOVA,0.3708609271523179,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,3.5299999999997453,permanovaF,0.9431615001918586,29,150,Empirical,PERMANOVA,0.7218543046357616,scenario1,Balanced,250,PERMANOVA,0,different
31125,3.923999999999978,permanovaF,1.1746270150116689,29,150,Empirical,PERMANOVA,0.013245033112582781,scenario2,Balanced,250,PERMANOVA,1,different
31375,4.162999999999556,permanovaF,8.439181853704138,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.029000000000451,permanovaF,1.0992518300721472,29,150,Empirical,PERMANOVA,0.1456953642384106,scenario4,Balanced,250,PERMANOVA,0,different
31125,4.446999999999207,permanovaF,0.5087518534031116,29,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.561999999999898,permanovaF,1.0144357441949927,29,150,Empirical,PERMANOVA,0.4966887417218543,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.143000000000029,permanovaF,6.86397520511989,29,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,3.3520000000007713,permanovaF,1.0843739270386838,29,150,Empirical,PERMANOVA,0.271523178807947,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.4600000000000364,permanovaF,0.7897501885039859,30,150,Empirical,PERMANOVA,0.8278145695364238,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.5299999999997453,permanovaF,1.4208467045026467,30,150,Empirical,PERMANOVA,0.033112582781456956,scenario2,Balanced,50,PERMANOVA,1,different
1275,3.3490000000010696,permanovaF,5.804175011598644,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.5359999999991487,permanovaF,1.306749143580365,30,150,Empirical,PERMANOVA,0.09271523178807947,scenario4,Balanced,50,PERMANOVA,0,different
1225,3.282999999999447,permanovaF,0.36008744500855416,30,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.331000000000131,permanovaF,1.2356685312341995,30,150,Empirical,PERMANOVA,0.11258278145695365,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.9949999999989814,permanovaF,3.909303037125848,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,3.922999999998865,permanovaF,1.3979134590083158,30,150,Empirical,PERMANOVA,0.052980132450331126,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,3.0529999999998836,permanovaF,1.128395693943376,30,150,Empirical,PERMANOVA,0.15894039735099338,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.3170000000000073,permanovaF,1.163238129517101,30,150,Empirical,PERMANOVA,0.09271523178807947,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.6870000000008076,permanovaF,7.001139158062195,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.5140000000001237,permanovaF,1.279969632967708,30,150,Empirical,PERMANOVA,0.019867549668874173,scenario4,Balanced,150,PERMANOVA,1,different
11175,3.54700000000048,permanovaF,0.6041129497994533,30,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.76299999999992,permanovaF,1.064904395670884,30,150,Empirical,PERMANOVA,0.33774834437086093,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,3.7760000000007494,permanovaF,6.241157787261168,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.66399999999976,permanovaF,1.1989420301151885,30,150,Empirical,PERMANOVA,0.06622516556291391,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,3.4990000000007058,permanovaF,0.9952285401876673,30,150,Empirical,PERMANOVA,0.4966887417218543,scenario1,Balanced,250,PERMANOVA,0,different
31125,3.9520000000002256,permanovaF,1.1646002616677755,30,150,Empirical,PERMANOVA,0.06622516556291391,scenario2,Balanced,250,PERMANOVA,0,different
31375,4.164999999999964,permanovaF,8.465395391241046,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.0330000000003565,permanovaF,1.0880656256892016,30,150,Empirical,PERMANOVA,0.2052980132450331,scenario4,Balanced,250,PERMANOVA,0,different
31125,4.284999999998945,permanovaF,0.5577010286653525,30,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.0469999999995707,permanovaF,1.2577633633711216,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario2,Unbalanced,250,PERMANOVA,1,different
31375,2.8870000000006257,permanovaF,6.658850332139875,30,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,3.9290000000000873,permanovaF,1.0384814465394463,30,150,Empirical,PERMANOVA,0.33112582781456956,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.511000000000422,permanovaF,1.2841475899295915,31,150,Empirical,PERMANOVA,0.0728476821192053,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.175999999999476,permanovaF,1.265590961753738,31,150,Empirical,PERMANOVA,0.13245033112582782,scenario2,Balanced,50,PERMANOVA,0,different
1275,3.9270000000005894,permanovaF,5.394793613489534,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,4.292999999999665,permanovaF,1.7267664352694931,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Balanced,50,PERMANOVA,1,different
1225,3.089999999999236,permanovaF,0.6159645079818141,31,150,Empirical,PERMANOVA,0.9933774834437086,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,2.7559999999994034,permanovaF,1.2272567299138328,31,150,Empirical,PERMANOVA,0.17218543046357615,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,4.292999999999665,permanovaF,4.0741722179751285,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.1229999999995925,permanovaF,1.3657102926819482,31,150,Empirical,PERMANOVA,0.06622516556291391,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,2.861000000000786,permanovaF,0.8743165826823226,31,150,Empirical,PERMANOVA,0.8874172185430463,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.2510000000002037,permanovaF,1.090638443881781,31,150,Empirical,PERMANOVA,0.2185430463576159,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.7419999999992797,permanovaF,6.250204059944386,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,2.7969999999995707,permanovaF,1.3580011292510232,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Balanced,150,PERMANOVA,1,different
11175,2.7539999999999054,permanovaF,0.43668648736387033,31,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.7130000000006476,permanovaF,0.9491426721556254,31,150,Empirical,PERMANOVA,0.6357615894039735,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,3.042000000000371,permanovaF,5.891226497623188,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.0700000000006185,permanovaF,1.1278223302425654,31,150,Empirical,PERMANOVA,0.1390728476821192,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,4.15099999999984,permanovaF,0.9841930088629829,31,150,Empirical,PERMANOVA,0.609271523178808,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.255999999999403,permanovaF,0.9322386391707533,31,150,Empirical,PERMANOVA,0.7615894039735099,scenario2,Balanced,250,PERMANOVA,0,different
31375,4.2630000000008295,permanovaF,8.854298431438256,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.289999999999964,permanovaF,1.2824056644739588,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Balanced,250,PERMANOVA,1,different
31125,2.9710000000004584,permanovaF,0.5545939066409097,31,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.248000000000502,permanovaF,1.015244709671997,31,150,Empirical,PERMANOVA,0.4304635761589404,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,3.5410000000001673,permanovaF,6.698308543837787,31,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.351999999999862,permanovaF,1.0048528348884331,31,150,Empirical,PERMANOVA,0.4768211920529801,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.6959999999999127,permanovaF,1.6040592840881926,32,150,Empirical,PERMANOVA,0.019867549668874173,scenario1,Balanced,50,PERMANOVA,1,different
1225,3.472000000000662,permanovaF,1.0865229241929575,32,150,Empirical,PERMANOVA,0.33774834437086093,scenario2,Balanced,50,PERMANOVA,0,different
1275,3.6589999999996508,permanovaF,4.981673117572035,32,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,4.1200000000008,permanovaF,1.1199014654543837,32,150,Empirical,PERMANOVA,0.23178807947019867,scenario4,Balanced,50,PERMANOVA,0,different
1225,3.5109999999995125,permanovaF,0.554465327496363,32,150,Empirical,PERMANOVA,0.9933774834437086,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.243000000000393,permanovaF,0.9466597185780875,32,150,Empirical,PERMANOVA,0.5231788079470199,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,4.1340000000000146,permanovaF,3.327554310816396,32,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.431000000000495,permanovaF,1.2804408698745364,32,150,Empirical,PERMANOVA,0.07947019867549669,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,2.6959999999999127,permanovaF,0.9652199318506461,32,150,Empirical,PERMANOVA,0.6423841059602649,scenario1,Balanced,150,PERMANOVA,0,different
11175,2.811999999999898,permanovaF,1.0767261187857182,32,150,Empirical,PERMANOVA,0.2185430463576159,scenario2,Balanced,150,PERMANOVA,0,different
11325,2.7770000000000437,permanovaF,6.987794749975005,32,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.8919999999998254,permanovaF,1.2154775229764203,32,150,Empirical,PERMANOVA,0.052980132450331126,scenario4,Balanced,150,PERMANOVA,0,different
11175,3.0659999999998035,permanovaF,0.4413474740921943,32,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.8419999999996435,permanovaF,0.9277807704077297,32,150,Empirical,PERMANOVA,0.6688741721854304,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,3.6049999999995634,permanovaF,6.13072171215134,32,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.645999999999731,permanovaF,1.1050091659290624,32,150,Empirical,PERMANOVA,0.2119205298013245,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,4.333999999999833,permanovaF,1.1246036033189462,32,150,Empirical,PERMANOVA,0.12582781456953643,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.167999999999665,permanovaF,1.0130843518723576,32,150,Empirical,PERMANOVA,0.4768211920529801,scenario2,Balanced,250,PERMANOVA,0,different
31375,3.1299999999991996,permanovaF,9.043185955191593,32,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,3.225000000000364,permanovaF,1.1405726723529435,32,150,Empirical,PERMANOVA,0.052980132450331126,scenario4,Balanced,250,PERMANOVA,0,different
31125,4.170000000000073,permanovaF,0.5430388770386125,32,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,4.117000000001099,permanovaF,1.0206107169374268,32,150,Empirical,PERMANOVA,0.37748344370860926,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.100999999999658,permanovaF,7.395652704500146,32,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.208999999999833,permanovaF,1.149715413553696,32,150,Empirical,PERMANOVA,0.039735099337748346,scenario4,Unbalanced,250,PERMANOVA,1,different
1225,3.6010000000005675,permanovaF,1.2728853997447134,33,150,Empirical,PERMANOVA,0.09933774834437085,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.324000000000524,permanovaF,1.0893979921875188,33,150,Empirical,PERMANOVA,0.40397350993377484,scenario2,Balanced,50,PERMANOVA,0,different
1275,3.541000000001077,permanovaF,5.603809315187878,33,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.946000000000822,permanovaF,1.2365000339772867,33,150,Empirical,PERMANOVA,0.09933774834437085,scenario4,Balanced,50,PERMANOVA,0,different
1225,2.667000000000371,permanovaF,0.5269313544207749,33,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.7039999999997235,permanovaF,1.1364078451321888,33,150,Empirical,PERMANOVA,0.2980132450331126,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.206000000000131,permanovaF,4.469493944317079,33,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.001999999999498,permanovaF,1.0415614465736447,33,150,Empirical,PERMANOVA,0.4304635761589404,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,2.7999999999992724,permanovaF,0.9643632820814796,33,150,Empirical,PERMANOVA,0.5827814569536424,scenario1,Balanced,150,PERMANOVA,0,different
11175,2.670999999999367,permanovaF,0.9437259040849518,33,150,Empirical,PERMANOVA,0.695364238410596,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.8410000000003492,permanovaF,7.770222655784524,33,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.992000000000189,permanovaF,1.2825881834100623,33,150,Empirical,PERMANOVA,0.026490066225165563,scenario4,Balanced,150,PERMANOVA,1,different
11175,3.909999999998945,permanovaF,0.6651724419018374,33,150,Empirical,PERMANOVA,0.9933774834437086,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,2.787000000000262,permanovaF,1.1920643676117144,33,150,Empirical,PERMANOVA,0.08609271523178808,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,3.7499999999990905,permanovaF,6.337337582433457,33,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.706000000000131,permanovaF,1.1679308559289647,33,150,Empirical,PERMANOVA,0.052980132450331126,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,4.210000000000036,permanovaF,1.0355418148084683,33,150,Empirical,PERMANOVA,0.40397350993377484,scenario1,Balanced,250,PERMANOVA,0,different
31125,3.576000000000022,permanovaF,1.1281115119474074,33,150,Empirical,PERMANOVA,0.11258278145695365,scenario2,Balanced,250,PERMANOVA,0,different
31375,3.3299999999990177,permanovaF,8.747248405574187,33,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,3.2669999999998254,permanovaF,0.9708494822385527,33,150,Empirical,PERMANOVA,0.609271523178808,scenario4,Balanced,250,PERMANOVA,0,different
31125,3.068000000000211,permanovaF,0.5301956761449723,33,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.1400000000003274,permanovaF,1.0905324927941091,33,150,Empirical,PERMANOVA,0.17218543046357615,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,3.9660000000003492,permanovaF,6.990900178892798,33,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.0000000000009095,permanovaF,1.0222212988378911,33,150,Empirical,PERMANOVA,0.3509933774834437,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.0029999999997017,permanovaF,1.2093082909838668,34,150,Empirical,PERMANOVA,0.13245033112582782,scenario1,Balanced,50,PERMANOVA,0,different
1225,4.0020000000004075,permanovaF,1.4961751147860016,34,150,Empirical,PERMANOVA,0.039735099337748346,scenario2,Balanced,50,PERMANOVA,1,different
1275,3.7340000000003783,permanovaF,4.24106450392224,34,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.2119999999995343,permanovaF,1.2272125949827202,34,150,Empirical,PERMANOVA,0.17218543046357615,scenario4,Balanced,50,PERMANOVA,0,different
1225,2.9859999999998763,permanovaF,0.3245682782446642,34,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.774999999999636,permanovaF,1.108576712498719,34,150,Empirical,PERMANOVA,0.2781456953642384,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.2520000000004075,permanovaF,3.626170597906521,34,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.130999999999403,permanovaF,1.5368092322575109,34,150,Empirical,PERMANOVA,0.019867549668874173,scenario4,Unbalanced,50,PERMANOVA,1,different
11175,4.03899999999976,permanovaF,0.8988357213534091,34,150,Empirical,PERMANOVA,0.7947019867549668,scenario1,Balanced,150,PERMANOVA,0,different
11175,4.131000000000313,permanovaF,0.8272955927406455,34,150,Empirical,PERMANOVA,0.9470198675496688,scenario2,Balanced,150,PERMANOVA,0,different
11325,2.9450000000006185,permanovaF,6.725573392240577,34,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.321999999999207,permanovaF,1.0152025760950436,34,150,Empirical,PERMANOVA,0.39072847682119205,scenario4,Balanced,150,PERMANOVA,0,different
11175,2.806999999999789,permanovaF,0.4916617206759102,34,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,2.8950000000004366,permanovaF,1.0125065851220143,34,150,Empirical,PERMANOVA,0.5231788079470199,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,2.806999999999789,permanovaF,5.9578656019280425,34,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.563999999999396,permanovaF,0.95857943737126,34,150,Empirical,PERMANOVA,0.6291390728476821,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,4.068000000000211,permanovaF,0.832613326005109,34,150,Empirical,PERMANOVA,0.9668874172185431,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.373000000000502,permanovaF,0.8693305043005983,34,150,Empirical,PERMANOVA,0.9271523178807947,scenario2,Balanced,250,PERMANOVA,0,different
31375,4.402999999999338,permanovaF,8.741088644151624,34,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.2590000000000146,permanovaF,1.0991643759144765,34,150,Empirical,PERMANOVA,0.11920529801324503,scenario4,Balanced,250,PERMANOVA,0,different
31125,4.313000000000102,permanovaF,0.5128346222529292,34,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.172999999998865,permanovaF,0.9085822265673725,34,150,Empirical,PERMANOVA,0.8543046357615894,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.395999999998821,permanovaF,6.6370840588993145,34,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.378000000000611,permanovaF,1.0903254978971886,34,150,Empirical,PERMANOVA,0.17218543046357615,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.2070000000003347,permanovaF,0.8149414077984699,35,150,Empirical,PERMANOVA,0.7880794701986755,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.5720000000001164,permanovaF,1.1909328633234368,35,150,Empirical,PERMANOVA,0.18543046357615894,scenario2,Balanced,50,PERMANOVA,0,different
1275,3.202000000001135,permanovaF,5.087119579120375,35,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.834999999999127,permanovaF,1.5070456527440095,35,150,Empirical,PERMANOVA,0.019867549668874173,scenario4,Balanced,50,PERMANOVA,1,different
1225,3.7559999999994034,permanovaF,0.46647874560702896,35,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,2.7219999999997526,permanovaF,1.0941683354745209,35,150,Empirical,PERMANOVA,0.3841059602649007,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.4349999999994907,permanovaF,4.075706358250406,35,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,3.2559999999994034,permanovaF,1.4434044508733617,35,150,Empirical,PERMANOVA,0.033112582781456956,scenario4,Unbalanced,50,PERMANOVA,1,different
11175,4.021999999999025,permanovaF,1.1915298016023435,35,150,Empirical,PERMANOVA,0.07947019867549669,scenario1,Balanced,150,PERMANOVA,0,different
11175,4.092000000000553,permanovaF,1.0080671882958838,35,150,Empirical,PERMANOVA,0.45695364238410596,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.888999999999214,permanovaF,7.101354297138318,35,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.7739999999994325,permanovaF,0.9698675016173747,35,150,Empirical,PERMANOVA,0.5562913907284768,scenario4,Balanced,150,PERMANOVA,0,different
11175,3.7409999999999854,permanovaF,0.5750831225275322,35,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.900999999998021,permanovaF,1.089705376292804,35,150,Empirical,PERMANOVA,0.2119205298013245,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,4.100000000000364,permanovaF,5.4832138557402565,35,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,2.8099999999976717,permanovaF,1.0900927124206543,35,150,Empirical,PERMANOVA,0.2251655629139073,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,3.9839999999985594,permanovaF,0.846940419865243,35,150,Empirical,PERMANOVA,0.9867549668874173,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.385000000000218,permanovaF,1.0438034206515743,35,150,Empirical,PERMANOVA,0.33112582781456956,scenario2,Balanced,250,PERMANOVA,0,different
31375,3.5799999999999272,permanovaF,8.683419241493885,35,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.6340000000000146,permanovaF,1.19158600300023,35,150,Empirical,PERMANOVA,0.019867549668874173,scenario4,Balanced,250,PERMANOVA,1,different
31125,3.4329999999990832,permanovaF,0.5127191172582335,35,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.286999999998443,permanovaF,1.0973057072412893,35,150,Empirical,PERMANOVA,0.11920529801324503,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.307999999999083,permanovaF,6.497914081721217,35,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.5130000000008295,permanovaF,1.0411021186702756,35,150,Empirical,PERMANOVA,0.2582781456953642,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.5759999999991123,permanovaF,1.184122543389649,36,150,Empirical,PERMANOVA,0.15894039735099338,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.816999999999098,permanovaF,0.7812280867225968,36,150,Empirical,PERMANOVA,0.8344370860927153,scenario2,Balanced,50,PERMANOVA,0,different
1275,4.52100000000064,permanovaF,4.754569297184423,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,4.291000000001077,permanovaF,1.5527803237679778,36,150,Empirical,PERMANOVA,0.013245033112582781,scenario4,Balanced,50,PERMANOVA,1,different
1225,2.7489999999997963,permanovaF,0.5329763012377023,36,150,Empirical,PERMANOVA,0.9933774834437086,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,2.506999999997788,permanovaF,0.6316721751452175,36,150,Empirical,PERMANOVA,0.9801324503311258,scenario2,Unbalanced,50,PERMANOVA,0,different
